issue_id,customer_id,issue_date,issue_month,issue_year,issue_type,resolution_time_hrs,resolved,city
20415,473,2023-07-15,July,2023,Slow Internet,60,Yes,delhi
20416,275,2023-05-24,May,2023,Slow Internet,42,Yes,bangalore
20417,381,2022-09-17,September,2022,Call Drop,28,Yes,hyderabad
20418,20,2024-02-25,February,2024,Slow Internet,27,Yes,hyderabad
20419,161,2022-10-19,October,2022,Slow Internet,1,Yes,bangalore
20420,209,2024-06-03,June,2024,Call Drop,8,Yes,bangalore
20421,372,2022-10-18,October,2022,No Signal,46,Yes,chennai
20422,94,2023-06-26,June,2023,Call Drop,24,Yes,delhi
20423,82,2024-06-04,June,2024,Call Drop,40,Yes,chennai
20424,352,2024-02-03,February,2024,Slow Internet,51,Yes,bangalore
20425,104,2022-03-04,March,2022,Slow Internet,24,Yes,kolkata
20426,237,2023-08-17,August,2023,Call Drop,22,No,chennai
20427,260,2023-02-09,February,2023,No Signal,68,No,bangalore
20428,160,2023-04-25,April,2023,Call Drop,8,Yes,hyderabad
20429,403,2022-11-21,November,2022,No Signal,58,Yes,delhi
20430,387,2023-01-16,January,2023,No Signal,15,Yes,bangalore
20431,486,2023-11-12,November,2023,Call Drop,8,No,chennai
20432,348,2022-11-06,November,2022,Call Drop,42,Yes,chennai
20433,61,2022-12-09,December,2022,Call Drop,39,Yes,hyderabad
20434,38,2023-11-01,November,2023,No Signal,35,Yes,mumbai
20435,118,2023-04-20,April,2023,Slow Internet,41,Yes,hyderabad
20436,390,2022-02-25,February,2022,No Signal,48,Yes,bangalore
20437,312,2024-04-26,April,2024,No Signal,71,No,hyderabad
20438,168,2023-03-01,March,2023,No Signal,44,Yes,delhi
20439,377,2022-05-22,May,2022,Slow Internet,35,Yes,mumbai
20440,337,2023-10-23,October,2023,No Signal,27,Yes,mumbai
20441,362,2023-01-11,January,2023,No Signal,65,Yes,delhi
20442,376,2022-08-14,August,2022,No Signal,70,Yes,hyderabad
20443,69,2023-04-19,April,2023,Slow Internet,66,Yes,mumbai
20444,83,2022-01-25,January,2022,No Signal,71,Yes,bangalore
20445,235,2023-11-21,November,2023,Slow Internet,63,Yes,kolkata
20446,42,2022-12-31,December,2022,Slow Internet,29,Yes,kolkata
20447,99,2022-04-05,April,2022,Call Drop,31,No,hyderabad
20448,470,2023-05-23,May,2023,Call Drop,64,No,hyderabad
20449,472,2023-07-19,July,2023,Call Drop,53,Yes,bangalore
20450,458,2024-03-26,March,2024,Slow Internet,68,Yes,hyderabad
20451,130,2023-08-05,August,2023,Call Drop,25,Yes,kolkata
20452,28,2022-06-25,June,2022,Call Drop,13,No,delhi
20453,233,2023-10-06,October,2023,Call Drop,40,Yes,mumbai
20454,229,2023-02-12,February,2023,Slow Internet,7,Yes,hyderabad
20455,117,2023-05-05,May,2023,No Signal,32,Yes,kolkata
20456,401,2024-04-30,April,2024,Call Drop,24,Yes,chennai
20457,326,2023-04-04,April,2023,Call Drop,1,Yes,bangalore
20458,107,2023-02-17,February,2023,Call Drop,47,Yes,chennai
20459,379,2022-12-04,December,2022,Call Drop,51,Yes,kolkata
20460,325,2024-05-21,May,2024,Slow Internet,36,Yes,kolkata
20461,295,2022-11-27,November,2022,No Signal,27,Yes,delhi
20462,391,2022-08-01,August,2022,No Signal,70,Yes,chennai
20463,160,2023-12-24,December,2023,Call Drop,42,Yes,hyderabad
20464,4,2022-12-11,December,2022,No Signal,68,Yes,chennai
20465,149,2023-07-30,July,2023,Call Drop,70,Yes,chennai
20466,234,2023-07-01,July,2023,Call Drop,13,Yes,hyderabad
20467,254,2023-06-08,June,2023,No Signal,25,Yes,bangalore
20468,416,2022-12-12,December,2022,No Signal,22,Yes,bangalore
20469,248,2024-04-02,April,2024,Slow Internet,21,No,bangalore
20470,338,2022-09-05,September,2022,Call Drop,15,Yes,delhi
20471,353,2023-09-16,September,2023,No Signal,67,Yes,delhi
20472,398,2022-11-21,November,2022,Slow Internet,37,Yes,bangalore
20473,70,2023-04-12,April,2023,No Signal,45,Yes,chennai
20474,203,2022-04-01,April,2022,No Signal,26,Yes,mumbai
20475,302,2022-10-21,October,2022,Call Drop,55,No,kolkata
20476,148,2023-06-25,June,2023,Slow Internet,50,Yes,kolkata
20477,221,2023-06-08,June,2023,Call Drop,35,Yes,bangalore
20478,186,2023-10-21,October,2023,No Signal,41,Yes,hyderabad
20479,355,2023-10-11,October,2023,Slow Internet,11,No,bangalore
20480,336,2024-04-29,April,2024,Call Drop,8,Yes,bangalore
20481,48,2023-10-31,October,2023,Slow Internet,54,Yes,chennai
20482,263,2022-09-16,September,2022,No Signal,1,Yes,chennai
20483,296,2022-03-28,March,2022,Slow Internet,20,Yes,hyderabad
20484,315,2022-06-07,June,2022,No Signal,34,Yes,kolkata
20485,292,2023-05-09,May,2023,Call Drop,57,Yes,delhi
20486,172,2022-07-05,July,2022,No Signal,13,Yes,chennai
20487,364,2022-12-10,December,2022,No Signal,54,Yes,delhi
20488,31,2024-03-31,March,2024,Slow Internet,53,Yes,chennai
20489,170,2024-05-18,May,2024,Slow Internet,52,Yes,delhi
20490,44,2024-01-11,January,2024,Call Drop,6,No,mumbai
20491,427,2023-05-31,May,2023,Slow Internet,36,Yes,delhi
20492,43,2023-07-23,July,2023,Call Drop,25,Yes,hyderabad
20493,431,2023-05-24,May,2023,No Signal,58,Yes,chennai
20494,134,2023-06-24,June,2023,No Signal,55,Yes,mumbai
20495,349,2022-01-16,January,2022,Slow Internet,3,Yes,kolkata
20496,219,2023-06-09,June,2023,No Signal,28,Yes,bangalore
20497,491,2022-07-19,July,2022,No Signal,68,Yes,hyderabad
20498,450,2022-07-03,July,2022,Call Drop,38,Yes,mumbai
20499,86,2022-11-05,November,2022,Slow Internet,34,Yes,delhi
20500,251,2024-03-26,March,2024,Call Drop,13,Yes,kolkata
20501,265,2023-05-23,May,2023,No Signal,5,Yes,delhi
20502,11,2022-10-08,October,2022,No Signal,60,Yes,mumbai
20503,80,2024-04-13,April,2024,No Signal,17,Yes,kolkata
20504,109,2022-06-07,June,2022,Slow Internet,57,Yes,mumbai
20505,461,2022-12-26,December,2022,No Signal,31,Yes,chennai
20506,118,2022-09-16,September,2022,No Signal,65,Yes,hyderabad
20507,252,2022-06-06,June,2022,Call Drop,66,Yes,hyderabad
20508,18,2023-03-01,March,2023,Slow Internet,33,Yes,delhi
20509,256,2023-08-29,August,2023,No Signal,4,Yes,kolkata
20510,245,2024-02-18,February,2024,Call Drop,55,Yes,delhi
20511,153,2022-01-21,January,2022,No Signal,24,Yes,kolkata
20512,97,2023-10-01,October,2023,Call Drop,32,Yes,chennai
20513,500,2022-12-13,December,2022,No Signal,47,Yes,mumbai
20514,458,2024-05-12,May,2024,Slow Internet,16,Yes,hyderabad
20515,186,2022-12-16,December,2022,Slow Internet,21,Yes,hyderabad
20516,30,2023-01-20,January,2023,Call Drop,67,Yes,hyderabad
20517,115,2023-03-14,March,2023,No Signal,31,Yes,bangalore
20518,241,2023-04-01,April,2023,Slow Internet,14,Yes,mumbai
20519,257,2023-09-16,September,2023,No Signal,6,Yes,kolkata
20520,447,2024-01-16,January,2024,Slow Internet,69,Yes,delhi
20521,353,2023-06-30,June,2023,Call Drop,29,Yes,delhi
20522,113,2022-03-21,March,2022,Slow Internet,55,Yes,kolkata
20523,335,2023-03-28,March,2023,No Signal,37,Yes,kolkata
20524,29,2023-08-18,August,2023,No Signal,59,No,kolkata
20525,322,2023-06-25,June,2023,No Signal,36,Yes,kolkata
20526,459,2023-05-04,May,2023,Call Drop,59,Yes,chennai
20527,437,2023-10-05,October,2023,Call Drop,64,Yes,hyderabad
20528,226,2023-06-07,June,2023,No Signal,43,Yes,chennai
20529,244,2023-01-27,January,2023,No Signal,42,Yes,bangalore
20530,361,2023-07-28,July,2023,Slow Internet,60,Yes,chennai
20531,19,2022-12-25,December,2022,Slow Internet,62,Yes,kolkata
20532,322,2022-02-02,February,2022,Slow Internet,64,Yes,kolkata
20533,112,2022-05-16,May,2022,No Signal,58,Yes,chennai
20534,212,2023-08-23,August,2023,Slow Internet,2,Yes,delhi
20535,233,2023-02-14,February,2023,No Signal,71,Yes,mumbai
20536,436,2023-06-13,June,2023,Call Drop,8,Yes,delhi
20537,159,2022-04-01,April,2022,Slow Internet,56,Yes,delhi
20538,60,2023-02-17,February,2023,No Signal,36,Yes,hyderabad
20539,373,2022-10-26,October,2022,No Signal,69,Yes,bangalore
20540,324,2023-05-02,May,2023,Call Drop,13,No,delhi
20541,93,2024-02-04,February,2024,Call Drop,39,Yes,bangalore
20542,248,2022-03-14,March,2022,Call Drop,6,Yes,bangalore
20543,158,2023-12-19,December,2023,Call Drop,19,Yes,kolkata
20544,141,2022-09-18,September,2022,Slow Internet,25,Yes,hyderabad
20545,399,2023-11-21,November,2023,Call Drop,3,Yes,hyderabad
20546,404,2022-11-08,November,2022,No Signal,53,Yes,hyderabad
20547,418,2024-04-04,April,2024,No Signal,28,Yes,mumbai
20548,220,2024-01-02,January,2024,No Signal,26,Yes,bangalore
20549,404,2023-11-16,November,2023,No Signal,47,Yes,hyderabad
20550,306,2022-06-14,June,2022,No Signal,8,Yes,bangalore
20551,89,2024-04-19,April,2024,Call Drop,57,No,delhi
20552,155,2022-12-01,December,2022,No Signal,55,Yes,mumbai
20553,414,2023-05-17,May,2023,Call Drop,1,Yes,delhi
20554,440,2024-01-02,January,2024,Call Drop,40,Yes,mumbai
20555,233,2024-03-14,March,2024,Call Drop,23,Yes,mumbai
20556,468,2022-06-10,June,2022,Call Drop,54,Yes,mumbai
20557,193,2023-01-25,January,2023,Slow Internet,42,Yes,bangalore
20558,99,2024-01-30,January,2024,Slow Internet,50,No,hyderabad
20559,439,2024-06-01,June,2024,Slow Internet,4,Yes,chennai
20560,113,2022-03-12,March,2022,Slow Internet,8,Yes,kolkata
20561,107,2022-04-02,April,2022,Slow Internet,36,Yes,chennai
20562,24,2022-12-27,December,2022,No Signal,10,No,kolkata
20563,281,2022-11-17,November,2022,Slow Internet,30,Yes,kolkata
20564,488,2022-09-02,September,2022,No Signal,16,Yes,hyderabad
20565,437,2022-01-24,January,2022,No Signal,30,No,hyderabad
20566,204,2023-07-11,July,2023,Call Drop,64,Yes,mumbai
20567,11,2023-12-02,December,2023,Call Drop,11,Yes,mumbai
20568,350,2023-02-07,February,2023,Call Drop,34,Yes,delhi
20569,316,2023-01-08,January,2023,Slow Internet,55,Yes,hyderabad
20570,205,2022-10-13,October,2022,No Signal,4,Yes,hyderabad
20571,431,2024-04-12,April,2024,Slow Internet,49,Yes,chennai
20572,409,2023-03-17,March,2023,Call Drop,44,Yes,kolkata
20573,500,2024-05-02,May,2024,Call Drop,31,Yes,mumbai
20574,25,2023-08-18,August,2023,No Signal,48,Yes,delhi
20575,401,2024-01-04,January,2024,No Signal,26,Yes,chennai
20576,140,2024-05-31,May,2024,Call Drop,70,Yes,delhi
20577,123,2022-12-18,December,2022,Slow Internet,12,Yes,bangalore
20578,499,2024-05-04,May,2024,Slow Internet,45,Yes,delhi
20579,436,2022-08-07,August,2022,No Signal,8,No,delhi
20580,11,2023-04-30,April,2023,Call Drop,9,Yes,mumbai
20581,266,2023-03-19,March,2023,Slow Internet,1,Yes,chennai
20582,81,2022-08-06,August,2022,No Signal,5,Yes,chennai
20583,444,2023-12-03,December,2023,No Signal,71,Yes,chennai
20584,310,2022-03-08,March,2022,No Signal,54,Yes,kolkata
20585,109,2022-01-31,January,2022,Slow Internet,24,Yes,mumbai
20586,208,2022-11-18,November,2022,No Signal,26,Yes,hyderabad
20587,319,2022-09-07,September,2022,Slow Internet,10,Yes,chennai
20588,244,2023-07-20,July,2023,No Signal,61,Yes,bangalore
20589,276,2022-01-10,January,2022,Slow Internet,40,Yes,hyderabad
20590,497,2023-11-09,November,2023,Call Drop,44,Yes,kolkata
20591,261,2024-04-30,April,2024,Slow Internet,12,Yes,mumbai
20592,297,2022-10-12,October,2022,Call Drop,22,Yes,chennai
20593,374,2022-06-02,June,2022,No Signal,27,Yes,mumbai
20594,63,2023-06-28,June,2023,Slow Internet,67,Yes,kolkata
20595,184,2023-06-13,June,2023,No Signal,69,Yes,delhi
20596,32,2023-01-06,January,2023,Call Drop,14,No,bangalore
20597,283,2022-10-28,October,2022,No Signal,25,Yes,hyderabad
20598,324,2024-03-27,March,2024,No Signal,52,Yes,delhi
20599,361,2024-05-04,May,2024,No Signal,59,Yes,chennai
20600,432,2022-05-26,May,2022,Call Drop,38,Yes,mumbai
20601,7,2023-08-10,August,2023,Call Drop,20,No,bangalore
20602,174,2024-06-09,June,2024,Slow Internet,20,Yes,mumbai
20603,462,2023-09-28,September,2023,Slow Internet,56,Yes,hyderabad
20604,359,2022-02-21,February,2022,Slow Internet,30,Yes,mumbai
20605,472,2023-02-08,February,2023,Slow Internet,41,Yes,bangalore
20606,368,2023-12-03,December,2023,No Signal,71,Yes,kolkata
20607,146,2022-05-21,May,2022,Call Drop,63,Yes,mumbai
20608,252,2022-03-29,March,2022,Call Drop,69,Yes,hyderabad
20609,166,2023-03-03,March,2023,No Signal,29,No,delhi
20610,103,2022-03-25,March,2022,Slow Internet,44,Yes,delhi
20611,499,2022-08-31,August,2022,Call Drop,57,Yes,delhi
20612,488,2022-04-16,April,2022,No Signal,24,Yes,hyderabad
20613,193,2023-08-27,August,2023,No Signal,19,Yes,bangalore
20614,17,2022-12-21,December,2022,Slow Internet,17,Yes,bangalore
20615,90,2022-01-21,January,2022,Slow Internet,69,Yes,mumbai
20616,371,2022-01-06,January,2022,Call Drop,61,Yes,delhi
20617,86,2022-08-09,August,2022,Call Drop,4,No,delhi
20618,103,2024-03-31,March,2024,Slow Internet,22,Yes,delhi
20619,82,2022-03-28,March,2022,Call Drop,6,Yes,chennai
20620,126,2023-11-23,November,2023,Slow Internet,30,Yes,chennai
20621,38,2023-03-29,March,2023,No Signal,11,Yes,mumbai
20622,348,2022-12-08,December,2022,No Signal,48,Yes,chennai
20623,213,2023-01-28,January,2023,No Signal,46,Yes,hyderabad
20624,319,2022-12-18,December,2022,Call Drop,27,Yes,chennai
20625,486,2022-09-03,September,2022,Slow Internet,19,Yes,chennai
20626,225,2023-11-17,November,2023,No Signal,59,Yes,hyderabad
20627,222,2022-04-23,April,2022,No Signal,68,Yes,bangalore
20628,426,2023-08-06,August,2023,Call Drop,54,Yes,mumbai
20629,247,2022-06-07,June,2022,Call Drop,17,Yes,chennai
20630,136,2024-03-21,March,2024,No Signal,50,Yes,chennai
20631,286,2022-08-25,August,2022,Call Drop,40,Yes,chennai
20632,231,2023-11-30,November,2023,Call Drop,11,No,delhi
20633,320,2022-08-31,August,2022,Call Drop,14,No,hyderabad
20634,9,2022-06-15,June,2022,Call Drop,13,Yes,bangalore
20635,225,2022-02-03,February,2022,Slow Internet,28,Yes,hyderabad
20636,313,2022-09-12,September,2022,Call Drop,44,Yes,chennai
20637,107,2022-10-29,October,2022,Call Drop,63,Yes,chennai
20638,187,2022-08-08,August,2022,Slow Internet,61,Yes,chennai
20639,221,2022-02-01,February,2022,Call Drop,17,No,bangalore
20640,95,2024-02-08,February,2024,Call Drop,50,Yes,mumbai
20641,195,2023-05-24,May,2023,No Signal,26,Yes,hyderabad
20642,242,2023-04-27,April,2023,No Signal,7,No,hyderabad
20643,230,2022-08-21,August,2022,No Signal,16,Yes,chennai
20644,331,2022-08-03,August,2022,Slow Internet,17,Yes,bangalore
20645,5,2022-08-30,August,2022,Call Drop,35,Yes,delhi
20646,351,2022-09-02,September,2022,Slow Internet,23,Yes,bangalore
20647,468,2022-01-20,January,2022,Slow Internet,69,Yes,mumbai
20648,4,2022-07-29,July,2022,Call Drop,9,Yes,chennai
20649,264,2023-12-23,December,2023,Call Drop,18,Yes,bangalore
20650,426,2023-03-02,March,2023,No Signal,48,Yes,mumbai
20651,253,2022-03-13,March,2022,Call Drop,66,Yes,delhi
20652,163,2023-11-05,November,2023,Slow Internet,23,Yes,hyderabad
20653,141,2022-06-27,June,2022,No Signal,10,Yes,hyderabad
20654,497,2023-06-07,June,2023,Slow Internet,38,No,kolkata
20655,389,2024-05-24,May,2024,Call Drop,59,Yes,bangalore
20656,296,2022-10-26,October,2022,No Signal,68,Yes,hyderabad
20657,19,2022-09-23,September,2022,Call Drop,43,Yes,kolkata
20658,82,2023-06-04,June,2023,No Signal,12,Yes,chennai
20659,481,2023-05-10,May,2023,No Signal,53,Yes,kolkata
20660,381,2022-10-02,October,2022,No Signal,14,Yes,hyderabad
20661,4,2023-12-06,December,2023,Call Drop,52,Yes,chennai
20662,128,2024-04-02,April,2024,No Signal,61,Yes,bangalore
20663,187,2024-02-10,February,2024,No Signal,41,Yes,chennai
20664,146,2022-02-22,February,2022,Call Drop,21,No,mumbai
20665,494,2024-03-22,March,2024,Slow Internet,48,Yes,chennai
20666,152,2023-08-31,August,2023,Call Drop,56,Yes,bangalore
20667,363,2024-03-26,March,2024,Call Drop,35,Yes,delhi
20668,93,2024-04-01,April,2024,No Signal,44,Yes,bangalore
20669,31,2023-02-04,February,2023,Call Drop,39,Yes,chennai
20670,314,2023-02-18,February,2023,Call Drop,15,Yes,chennai
20671,28,2023-08-27,August,2023,Call Drop,12,No,delhi
20672,137,2023-10-18,October,2023,No Signal,8,Yes,delhi
20673,429,2023-05-04,May,2023,Call Drop,67,No,hyderabad
20674,90,2023-05-17,May,2023,No Signal,1,Yes,mumbai
20675,49,2022-11-03,November,2022,Call Drop,42,Yes,chennai
20676,367,2023-02-21,February,2023,No Signal,31,Yes,kolkata
20677,258,2023-05-24,May,2023,No Signal,30,Yes,bangalore
20678,6,2023-06-14,June,2023,Call Drop,43,Yes,bangalore
20679,29,2023-09-30,September,2023,Slow Internet,26,Yes,kolkata
20680,410,2023-10-28,October,2023,Call Drop,12,Yes,bangalore
20681,156,2022-01-06,January,2022,Slow Internet,59,Yes,delhi
20682,263,2023-02-26,February,2023,No Signal,69,Yes,chennai
20683,34,2023-03-27,March,2023,Slow Internet,11,Yes,hyderabad
20684,440,2023-03-03,March,2023,Slow Internet,47,Yes,mumbai
20685,237,2023-01-25,January,2023,No Signal,23,Yes,chennai
20686,138,2022-11-30,November,2022,Slow Internet,43,Yes,delhi
20687,368,2023-03-24,March,2023,Call Drop,39,Yes,kolkata
20688,489,2022-12-04,December,2022,Slow Internet,55,Yes,chennai
20689,488,2024-04-27,April,2024,No Signal,18,Yes,hyderabad
20690,57,2022-03-29,March,2022,Slow Internet,42,Yes,delhi
20691,175,2022-09-26,September,2022,No Signal,26,Yes,kolkata
20692,214,2022-03-06,March,2022,No Signal,18,Yes,chennai
20693,27,2023-11-09,November,2023,Call Drop,41,Yes,delhi
20694,295,2022-03-05,March,2022,No Signal,42,Yes,delhi
20695,406,2022-09-27,September,2022,Slow Internet,33,Yes,hyderabad
20696,119,2023-10-19,October,2023,Call Drop,43,Yes,kolkata
20697,147,2023-01-12,January,2023,Call Drop,14,Yes,bangalore
20698,356,2024-04-24,April,2024,Slow Internet,55,Yes,bangalore
20699,265,2024-02-20,February,2024,Slow Internet,58,Yes,delhi
20700,403,2022-11-25,November,2022,Call Drop,10,Yes,delhi
20701,258,2023-06-02,June,2023,No Signal,28,Yes,bangalore
20702,348,2023-09-25,September,2023,Call Drop,14,Yes,chennai
20703,189,2024-05-11,May,2024,Call Drop,26,Yes,delhi
20704,315,2023-02-25,February,2023,Call Drop,17,Yes,kolkata
20705,231,2022-11-09,November,2022,No Signal,34,Yes,delhi
20706,470,2022-11-05,November,2022,Slow Internet,14,Yes,hyderabad
20707,499,2024-03-24,March,2024,Slow Internet,26,Yes,delhi
20708,198,2024-04-25,April,2024,Slow Internet,34,Yes,kolkata
20709,239,2023-10-06,October,2023,No Signal,24,Yes,hyderabad
20710,327,2024-03-12,March,2024,No Signal,70,Yes,delhi
20711,70,2022-07-08,July,2022,Slow Internet,20,Yes,chennai
20712,417,2023-12-22,December,2023,Slow Internet,39,Yes,bangalore
20713,252,2022-02-11,February,2022,Slow Internet,45,Yes,hyderabad
20714,462,2023-08-13,August,2023,Slow Internet,34,Yes,hyderabad
20715,193,2022-11-16,November,2022,No Signal,22,Yes,bangalore
20716,25,2023-10-19,October,2023,Slow Internet,71,Yes,delhi
20717,70,2023-03-21,March,2023,Call Drop,33,Yes,chennai
20718,156,2023-01-09,January,2023,Slow Internet,6,Yes,delhi
20719,146,2022-10-13,October,2022,No Signal,16,Yes,mumbai
20720,319,2022-06-20,June,2022,Call Drop,23,Yes,chennai
20721,219,2023-08-28,August,2023,Call Drop,18,Yes,bangalore
20722,49,2022-09-20,September,2022,Call Drop,14,No,chennai
20723,379,2023-06-19,June,2023,No Signal,50,Yes,kolkata
20724,380,2024-03-14,March,2024,Slow Internet,61,Yes,delhi
20725,194,2022-05-22,May,2022,No Signal,36,Yes,hyderabad
20726,40,2022-05-28,May,2022,No Signal,15,Yes,chennai
20727,85,2023-03-16,March,2023,Call Drop,5,Yes,hyderabad
20728,343,2023-09-20,September,2023,Call Drop,53,Yes,delhi
20729,450,2023-08-16,August,2023,No Signal,48,Yes,mumbai
20730,336,2023-02-20,February,2023,Call Drop,11,No,bangalore
20731,4,2022-01-25,January,2022,No Signal,2,Yes,chennai
20732,290,2023-09-19,September,2023,Call Drop,24,Yes,mumbai
20733,247,2022-04-04,April,2022,Slow Internet,68,Yes,chennai
20734,5,2022-11-01,November,2022,Slow Internet,12,Yes,delhi
20735,497,2022-07-04,July,2022,Slow Internet,59,Yes,kolkata
20736,226,2022-10-10,October,2022,Call Drop,67,Yes,chennai
20737,150,2022-06-04,June,2022,Call Drop,32,No,bangalore
20738,238,2023-11-17,November,2023,Slow Internet,36,No,mumbai
20739,148,2024-05-12,May,2024,No Signal,21,Yes,kolkata
20740,103,2023-11-16,November,2023,No Signal,70,Yes,delhi
20741,175,2023-10-28,October,2023,Slow Internet,66,Yes,kolkata
20742,498,2022-01-14,January,2022,Call Drop,9,Yes,delhi
20743,461,2024-06-08,June,2024,No Signal,44,Yes,chennai
20744,236,2024-03-26,March,2024,No Signal,59,Yes,kolkata
20745,34,2023-10-02,October,2023,No Signal,24,Yes,hyderabad
20746,172,2022-12-07,December,2022,Call Drop,63,Yes,chennai
20747,6,2023-08-27,August,2023,No Signal,41,Yes,bangalore
20748,440,2024-02-22,February,2024,No Signal,2,Yes,mumbai
20749,285,2024-01-04,January,2024,Slow Internet,28,Yes,hyderabad
