usage_id,customer_id,usage_date,usage_month,usage_year,data_used_gb,call_minutes,network_type,usage_category
10424,138,2022-06-17,June,2022,6.57,60,4G,High Usage
10425,38,2023-12-16,December,2023,6.73,219,4G,High Usage
10426,111,2022-12-07,December,2022,3.19,60,4G,Normal Usage
10427,480,2023-10-23,October,2023,3.63,165,4G,Normal Usage
10428,368,2023-11-26,November,2023,0.24,11,4G,Normal Usage
10429,220,2022-06-01,June,2022,1.80,215,4G,Normal Usage
10430,337,2023-08-09,August,2023,0.66,76,4G,Normal Usage
10431,223,2024-05-26,May,2024,0.50,231,4G,Normal Usage
10432,136,2022-10-01,October,2022,4.16,111,5G,Normal Usage
10433,256,2023-07-08,July,2023,0.36,65,4G,Normal Usage
10434,360,2023-05-11,May,2023,1.58,181,4G,Normal Usage
10435,409,2023-12-25,December,2023,6.97,203,4G,High Usage
10436,329,2022-04-11,April,2022,0.51,205,4G,Normal Usage
10437,450,2023-07-11,July,2023,9.54,285,4G,High Usage
10438,463,2022-03-23,March,2022,12.91,104,4G,High Usage
10439,434,2023-06-13,June,2023,2.03,241,4G,Normal Usage
10440,451,2022-03-14,March,2022,0.47,234,4G,Normal Usage
10441,49,2022-01-14,January,2022,0.95,175,5G,Normal Usage
10442,292,2023-03-09,March,2023,1.38,210,4G,Normal Usage
10443,382,2022-06-06,June,2022,0.93,30,4G,Normal Usage
10444,324,2024-01-05,January,2024,0.82,234,4G,Normal Usage
10445,78,2022-05-12,May,2022,8.96,241,5G,High Usage
10446,105,2022-12-04,December,2022,0.42,152,4G,Normal Usage
10447,169,2023-02-08,February,2023,3.30,195,5G,Normal Usage
10448,217,2023-01-11,January,2023,0.00,268,4G,Normal Usage
10449,378,2024-06-06,June,2024,2.27,169,4G,Normal Usage
10450,119,2023-07-13,July,2023,6.19,231,4G,High Usage
10451,190,2022-04-17,April,2022,0.85,183,4G,Normal Usage
10452,255,2023-09-12,September,2023,0.51,274,4G,Normal Usage
10453,370,2022-09-22,September,2022,2.64,31,4G,Normal Usage
10454,266,2022-07-24,July,2022,3.12,176,4G,Normal Usage
10455,149,2022-03-20,March,2022,2.91,64,4G,Normal Usage
10456,164,2022-06-04,June,2022,0.96,197,4G,Normal Usage
10457,140,2024-02-22,February,2024,0.73,26,5G,Normal Usage
10458,347,2022-09-04,September,2022,7.80,150,5G,High Usage
10459,488,2023-06-15,June,2023,6.42,267,4G,High Usage
10460,258,2024-05-07,May,2024,1.53,84,5G,Normal Usage
10461,374,2023-06-22,June,2023,4.68,65,4G,Normal Usage
10462,269,2023-12-30,December,2023,1.51,132,4G,Normal Usage
10463,181,2022-06-03,June,2022,1.38,81,4G,Normal Usage
10464,160,2022-06-03,June,2022,0.43,97,4G,Normal Usage
10465,351,2023-11-17,November,2023,1.39,72,4G,Normal Usage
10466,400,2022-04-02,April,2022,1.93,29,4G,Normal Usage
10467,288,2023-03-09,March,2023,0.06,124,4G,Normal Usage
10468,288,2022-12-04,December,2022,1.47,209,4G,Normal Usage
10469,380,2023-04-25,April,2023,3.80,271,5G,Normal Usage
10470,226,2023-11-24,November,2023,2.85,212,5G,Normal Usage
10471,11,2022-05-11,May,2022,2.52,132,4G,Normal Usage
10472,10,2023-03-26,March,2023,6.01,156,4G,High Usage
10473,271,2024-03-20,March,2024,0.05,46,4G,Normal Usage
10474,273,2024-02-26,February,2024,2.04,21,4G,Normal Usage
10475,424,2022-09-30,September,2022,3.87,82,4G,Normal Usage
10476,402,2023-08-11,August,2023,1.95,233,4G,Normal Usage
10477,183,2022-06-26,June,2022,0.98,59,4G,Normal Usage
10478,457,2023-11-27,November,2023,0.37,187,4G,Normal Usage
10479,153,2024-04-10,April,2024,5.46,57,5G,Normal Usage
10480,488,2023-10-05,October,2023,1.59,258,5G,Normal Usage
10481,315,2024-05-24,May,2024,5.26,161,4G,Normal Usage
10482,334,2022-02-18,February,2022,2.20,1,4G,Normal Usage
10483,124,2023-07-21,July,2023,2.80,270,5G,Normal Usage
10484,473,2023-10-28,October,2023,4.08,142,4G,Normal Usage
10485,114,2022-12-21,December,2022,2.69,187,4G,Normal Usage
10486,278,2023-12-13,December,2023,1.27,223,4G,Normal Usage
10487,500,2022-11-04,November,2022,1.80,179,4G,Normal Usage
10488,414,2024-05-17,May,2024,4.06,22,5G,Normal Usage
10489,468,2024-06-03,June,2024,1.17,36,4G,Normal Usage
10490,213,2023-09-22,September,2023,1.23,106,4G,Normal Usage
10491,172,2024-02-14,February,2024,0.25,296,4G,Normal Usage
10492,288,2022-02-15,February,2022,6.15,228,4G,High Usage
10493,435,2022-10-29,October,2022,0.24,96,4G,Normal Usage
10494,174,2024-05-17,May,2024,2.61,280,5G,Normal Usage
10495,113,2023-02-12,February,2023,1.33,109,4G,Normal Usage
10496,376,2022-07-08,July,2022,1.30,36,4G,Normal Usage
10497,405,2024-04-01,April,2024,2.85,39,4G,Normal Usage
10498,483,2024-04-09,April,2024,0.17,84,4G,Normal Usage
10499,122,2022-05-09,May,2022,2.25,187,4G,Normal Usage
10500,32,2023-07-15,July,2023,3.70,239,4G,Normal Usage
10501,222,2023-06-21,June,2023,4.40,18,4G,Normal Usage
10502,119,2022-09-23,September,2022,0.47,260,4G,Normal Usage
10503,39,2022-04-28,April,2022,5.69,157,4G,Normal Usage
10504,497,2023-04-09,April,2023,2.67,111,5G,Normal Usage
10505,268,2022-05-24,May,2022,5.34,143,4G,Normal Usage
10506,233,2023-03-18,March,2023,1.66,255,4G,Normal Usage
10507,431,2022-07-19,July,2022,1.95,17,4G,Normal Usage
10508,18,2022-06-06,June,2022,6.28,183,4G,High Usage
10509,149,2023-05-02,May,2023,5.75,286,4G,Normal Usage
10510,397,2024-05-09,May,2024,1.49,130,4G,Normal Usage
10511,149,2022-05-14,May,2022,0.80,280,4G,Normal Usage
10512,126,2022-05-28,May,2022,1.25,244,4G,Normal Usage
10513,392,2022-12-02,December,2022,1.23,7,4G,Normal Usage
10514,302,2022-03-12,March,2022,0.85,192,4G,Normal Usage
10515,360,2022-08-21,August,2022,0.78,6,4G,Normal Usage
10516,238,2022-11-30,November,2022,4.93,135,4G,Normal Usage
10517,135,2024-03-21,March,2024,0.18,18,5G,Normal Usage
10518,151,2023-10-28,October,2023,2.83,138,5G,Normal Usage
10519,236,2022-03-31,March,2022,0.47,176,4G,Normal Usage
10520,224,2022-11-30,November,2022,1.06,10,4G,Normal Usage
10521,203,2022-07-18,July,2022,0.16,40,4G,Normal Usage
10522,256,2022-06-10,June,2022,0.79,113,4G,Normal Usage
10523,86,2023-06-22,June,2023,3.66,179,4G,Normal Usage
10524,150,2022-05-01,May,2022,5.41,193,4G,Normal Usage
10525,235,2022-10-28,October,2022,0.63,195,5G,Normal Usage
10526,345,2023-12-25,December,2023,1.56,224,4G,Normal Usage
10527,22,2023-07-29,July,2023,1.59,260,4G,Normal Usage
10528,348,2023-03-12,March,2023,5.17,115,5G,Normal Usage
10529,285,2022-03-09,March,2022,3.60,149,4G,Normal Usage
10530,269,2024-02-04,February,2024,1.80,117,4G,Normal Usage
10531,466,2023-04-04,April,2023,2.78,164,4G,Normal Usage
10532,258,2023-05-29,May,2023,4.70,251,4G,Normal Usage
10533,29,2023-02-02,February,2023,0.02,266,4G,Normal Usage
10534,213,2023-09-12,September,2023,1.29,43,4G,Normal Usage
10535,463,2022-10-13,October,2022,5.94,180,4G,Normal Usage
10536,436,2023-07-15,July,2023,3.37,76,4G,Normal Usage
10537,283,2022-05-20,May,2022,1.96,115,4G,Normal Usage
10538,50,2023-12-31,December,2023,1.89,66,5G,Normal Usage
10539,95,2023-07-10,July,2023,1.07,12,4G,Normal Usage
10540,463,2024-02-20,February,2024,1.84,91,4G,Normal Usage
10541,499,2023-08-13,August,2023,2.66,245,4G,Normal Usage
10542,407,2023-12-29,December,2023,1.35,266,4G,Normal Usage
10543,88,2024-06-12,June,2024,3.13,138,4G,Normal Usage
10544,44,2023-09-02,September,2023,4.94,243,5G,Normal Usage
10545,461,2024-01-18,January,2024,0.42,272,4G,Normal Usage
10546,278,2022-10-09,October,2022,1.50,190,5G,Normal Usage
10547,171,2023-10-23,October,2023,1.31,96,5G,Normal Usage
10548,421,2024-03-26,March,2024,2.91,204,5G,Normal Usage
10549,189,2023-08-01,August,2023,0.72,136,4G,Normal Usage
10550,353,2024-01-16,January,2024,2.56,76,5G,Normal Usage
10551,184,2023-04-02,April,2023,5.25,36,4G,Normal Usage
10552,3,2022-03-28,March,2022,1.35,285,4G,Normal Usage
10553,191,2022-03-20,March,2022,6.05,134,4G,High Usage
10554,118,2022-07-24,July,2022,12.46,141,5G,High Usage
10555,19,2024-03-01,March,2024,0.28,253,4G,Normal Usage
10556,23,2022-12-03,December,2022,0.66,47,4G,Normal Usage
10557,413,2022-09-11,September,2022,7.51,254,4G,High Usage
10558,30,2022-10-31,October,2022,7.94,133,4G,High Usage
10559,295,2023-01-15,January,2023,0.26,289,4G,Normal Usage
10560,108,2022-05-10,May,2022,0.04,207,5G,Normal Usage
10561,367,2023-08-19,August,2023,0.44,100,5G,Normal Usage
10562,281,2022-10-03,October,2022,13.81,45,5G,High Usage
10563,128,2023-11-30,November,2023,0.50,69,4G,Normal Usage
10564,229,2023-07-12,July,2023,1.75,135,4G,Normal Usage
10565,111,2024-06-17,June,2024,4.72,279,4G,Normal Usage
10566,136,2022-07-02,July,2022,0.05,66,4G,Normal Usage
10567,362,2022-09-25,September,2022,2.32,3,4G,Normal Usage
10568,186,2024-03-18,March,2024,0.81,223,5G,Normal Usage
10569,144,2022-11-18,November,2022,4.96,0,4G,Normal Usage
10570,72,2023-05-27,May,2023,0.83,289,5G,Normal Usage
10571,129,2023-09-04,September,2023,2.90,108,5G,Normal Usage
10572,364,2022-03-19,March,2022,2.80,264,4G,Normal Usage
10573,261,2024-02-23,February,2024,0.63,62,5G,Normal Usage
10574,3,2022-12-05,December,2022,0.09,265,5G,Normal Usage
10575,449,2023-11-05,November,2023,1.32,137,4G,Normal Usage
10576,388,2023-07-10,July,2023,0.85,43,4G,Normal Usage
10577,104,2023-05-24,May,2023,4.14,261,4G,Normal Usage
10578,483,2022-08-26,August,2022,4.03,215,4G,Normal Usage
10579,224,2022-05-14,May,2022,1.53,120,4G,Normal Usage
10580,320,2022-07-11,July,2022,2.33,151,4G,Normal Usage
10581,362,2022-12-22,December,2022,2.32,212,4G,Normal Usage
10582,354,2022-10-05,October,2022,4.39,233,4G,Normal Usage
10583,491,2022-01-18,January,2022,1.38,110,4G,Normal Usage
10584,473,2023-06-08,June,2023,0.81,221,4G,Normal Usage
10585,10,2022-06-29,June,2022,0.77,225,4G,Normal Usage
10586,405,2022-05-03,May,2022,1.92,209,4G,Normal Usage
10587,384,2022-09-03,September,2022,1.49,70,4G,Normal Usage
10588,302,2024-01-04,January,2024,1.45,88,5G,Normal Usage
10589,231,2023-01-08,January,2023,0.24,261,4G,Normal Usage
10590,219,2022-02-20,February,2022,3.17,187,4G,Normal Usage
10591,411,2022-03-12,March,2022,0.60,111,4G,Normal Usage
10592,66,2023-04-25,April,2023,0.55,238,4G,Normal Usage
10593,425,2023-07-14,July,2023,1.33,255,4G,Normal Usage
10594,112,2022-01-19,January,2022,0.65,149,4G,Normal Usage
10595,13,2024-02-13,February,2024,2.19,126,5G,Normal Usage
10596,393,2022-03-25,March,2022,1.16,273,5G,Normal Usage
10597,500,2022-06-04,June,2022,1.49,138,4G,Normal Usage
10598,420,2023-07-19,July,2023,1.93,102,5G,Normal Usage
10599,86,2023-09-11,September,2023,0.57,241,4G,Normal Usage
10600,234,2022-12-23,December,2022,0.42,116,5G,Normal Usage
10601,90,2024-03-26,March,2024,5.31,213,4G,Normal Usage
10602,314,2023-10-09,October,2023,1.42,16,4G,Normal Usage
10603,54,2023-03-19,March,2023,1.33,178,4G,Normal Usage
10604,12,2022-03-10,March,2022,0.09,223,4G,Normal Usage
10605,209,2023-06-07,June,2023,1.72,269,5G,Normal Usage
10606,462,2022-05-23,May,2022,2.02,133,4G,Normal Usage
10607,14,2022-07-11,July,2022,2.05,113,4G,Normal Usage
10608,121,2023-01-22,January,2023,3.07,131,4G,Normal Usage
10609,418,2023-01-13,January,2023,0.49,138,4G,Normal Usage
10610,437,2023-08-04,August,2023,0.73,231,4G,Normal Usage
10611,377,2023-06-19,June,2023,4.16,91,5G,Normal Usage
10612,20,2023-11-24,November,2023,7.35,266,5G,High Usage
10613,75,2022-10-20,October,2022,0.37,98,4G,Normal Usage
10614,400,2022-01-09,January,2022,1.72,206,4G,Normal Usage
10615,243,2022-09-28,September,2022,0.60,7,4G,Normal Usage
10616,223,2023-01-22,January,2023,0.15,92,5G,Normal Usage
10617,70,2022-04-03,April,2022,0.98,157,5G,Normal Usage
10618,312,2023-06-13,June,2023,0.39,98,4G,Normal Usage
10619,211,2022-06-03,June,2022,3.09,224,5G,Normal Usage
10620,101,2023-02-09,February,2023,1.91,207,4G,Normal Usage
10621,186,2024-04-19,April,2024,0.39,72,4G,Normal Usage
10622,132,2022-05-29,May,2022,0.02,58,5G,Normal Usage
10623,111,2024-06-07,June,2024,4.13,286,4G,Normal Usage
10624,381,2022-09-24,September,2022,0.48,63,4G,Normal Usage
10625,132,2023-02-26,February,2023,2.33,255,4G,Normal Usage
10626,20,2024-04-19,April,2024,1.03,47,4G,Normal Usage
10627,394,2023-09-10,September,2023,2.20,278,4G,Normal Usage
10628,24,2023-04-17,April,2023,0.95,197,5G,Normal Usage
10629,227,2024-06-11,June,2024,0.23,157,4G,Normal Usage
10630,154,2023-07-01,July,2023,0.63,6,5G,Normal Usage
10631,293,2023-09-23,September,2023,0.52,247,4G,Normal Usage
10632,230,2023-06-10,June,2023,1.40,231,4G,Normal Usage
10633,469,2023-05-18,May,2023,2.68,105,5G,Normal Usage
10634,310,2022-01-14,January,2022,0.77,97,4G,Normal Usage
10635,488,2024-02-17,February,2024,0.03,267,4G,Normal Usage
10636,359,2023-10-14,October,2023,1.83,59,4G,Normal Usage
10637,405,2024-03-16,March,2024,2.33,139,4G,Normal Usage
10638,202,2022-12-30,December,2022,8.23,189,4G,High Usage
10639,38,2022-04-29,April,2022,2.23,124,5G,Normal Usage
10640,430,2022-08-26,August,2022,1.59,162,5G,Normal Usage
10641,260,2023-06-30,June,2023,2.13,59,4G,Normal Usage
10642,188,2022-06-18,June,2022,6.57,30,5G,High Usage
10643,57,2023-06-06,June,2023,4.41,75,5G,Normal Usage
10644,429,2023-09-26,September,2023,0.98,242,5G,Normal Usage
10645,20,2023-10-19,October,2023,0.68,257,4G,Normal Usage
10646,273,2024-01-05,January,2024,0.76,189,4G,Normal Usage
10647,119,2024-06-01,June,2024,1.76,295,4G,Normal Usage
10648,71,2024-02-08,February,2024,3.41,176,4G,Normal Usage
10649,4,2024-02-19,February,2024,1.75,287,4G,Normal Usage
10650,221,2024-05-20,May,2024,0.18,293,4G,Normal Usage
10651,14,2023-05-31,May,2023,3.21,206,4G,Normal Usage
10652,3,2023-02-01,February,2023,4.10,214,4G,Normal Usage
10653,216,2024-05-15,May,2024,0.85,140,4G,Normal Usage
10654,229,2022-04-16,April,2022,2.73,84,4G,Normal Usage
10655,336,2022-03-26,March,2022,1.39,181,5G,Normal Usage
10656,186,2022-08-02,August,2022,5.50,127,4G,Normal Usage
10657,55,2022-05-01,May,2022,4.66,268,5G,Normal Usage
10658,500,2022-05-12,May,2022,1.86,38,5G,Normal Usage
10659,388,2024-04-29,April,2024,2.94,22,5G,Normal Usage
10660,376,2022-07-16,July,2022,5.37,241,5G,Normal Usage
10661,254,2022-01-19,January,2022,1.71,106,5G,Normal Usage
10662,24,2023-10-04,October,2023,0.94,141,4G,Normal Usage
10663,162,2022-01-12,January,2022,3.50,144,5G,Normal Usage
10664,158,2022-03-22,March,2022,0.62,279,5G,Normal Usage
10665,82,2022-11-26,November,2022,1.23,244,5G,Normal Usage
10666,403,2024-05-15,May,2024,5.02,190,4G,Normal Usage
10667,159,2024-02-13,February,2024,3.22,289,4G,Normal Usage
10668,188,2023-01-27,January,2023,1.29,178,4G,Normal Usage
10669,60,2023-09-29,September,2023,0.60,111,4G,Normal Usage
10670,403,2022-11-03,November,2022,1.10,213,5G,Normal Usage
10671,305,2022-09-24,September,2022,0.84,137,4G,Normal Usage
10672,319,2023-03-23,March,2023,0.48,199,4G,Normal Usage
10673,366,2023-03-17,March,2023,3.40,6,4G,Normal Usage
10674,211,2024-06-13,June,2024,0.73,12,4G,Normal Usage
10675,406,2023-10-14,October,2023,1.51,79,4G,Normal Usage
10676,152,2024-04-20,April,2024,1.22,285,4G,Normal Usage
10677,109,2022-01-02,January,2022,10.05,158,4G,High Usage
10678,76,2023-06-04,June,2023,1.24,271,4G,Normal Usage
10679,30,2024-02-01,February,2024,0.21,200,4G,Normal Usage
10680,314,2023-10-13,October,2023,0.24,149,5G,Normal Usage
10681,486,2023-09-28,September,2023,2.23,295,5G,Normal Usage
10682,117,2022-11-05,November,2022,2.29,292,5G,Normal Usage
10683,415,2024-01-10,January,2024,1.36,271,4G,Normal Usage
10684,356,2023-06-06,June,2023,1.41,42,4G,Normal Usage
10685,192,2023-04-14,April,2023,0.14,14,4G,Normal Usage
10686,19,2022-07-31,July,2022,1.82,247,5G,Normal Usage
10687,432,2022-04-22,April,2022,1.76,171,5G,Normal Usage
10688,173,2022-01-08,January,2022,0.40,217,4G,Normal Usage
10689,228,2024-03-14,March,2024,0.27,136,5G,Normal Usage
10690,350,2023-04-22,April,2023,0.33,226,4G,Normal Usage
10691,183,2024-05-23,May,2024,0.27,43,4G,Normal Usage
10692,113,2023-04-05,April,2023,2.35,19,4G,Normal Usage
10693,183,2022-09-10,September,2022,0.55,118,4G,Normal Usage
10694,481,2023-06-10,June,2023,0.72,233,4G,Normal Usage
10695,146,2024-01-22,January,2024,0.48,261,5G,Normal Usage
10696,319,2023-03-14,March,2023,7.92,82,4G,High Usage
10697,116,2024-01-24,January,2024,4.82,30,4G,Normal Usage
10698,113,2024-05-03,May,2024,0.66,273,5G,Normal Usage
10699,251,2023-10-23,October,2023,0.99,233,4G,Normal Usage
10700,476,2022-08-24,August,2022,0.59,27,4G,Normal Usage
10701,251,2022-11-02,November,2022,1.69,251,4G,Normal Usage
10702,303,2023-04-23,April,2023,0.05,252,4G,Normal Usage
10703,459,2023-11-10,November,2023,2.78,238,4G,Normal Usage
10704,313,2022-01-20,January,2022,1.85,174,4G,Normal Usage
10705,118,2022-08-04,August,2022,5.72,193,4G,Normal Usage
10706,301,2024-05-04,May,2024,0.45,179,4G,Normal Usage
10707,161,2022-05-15,May,2022,4.08,294,5G,Normal Usage
10708,401,2022-05-09,May,2022,3.93,214,5G,Normal Usage
10709,198,2023-02-14,February,2023,0.34,202,5G,Normal Usage
10710,260,2023-02-26,February,2023,1.27,249,4G,Normal Usage
10711,148,2022-10-21,October,2022,0.47,256,4G,Normal Usage
10712,240,2022-09-03,September,2022,0.73,74,5G,Normal Usage
10713,47,2023-12-02,December,2023,0.76,201,4G,Normal Usage
10714,475,2023-07-10,July,2023,2.03,141,4G,Normal Usage
10715,399,2022-03-27,March,2022,1.33,205,5G,Normal Usage
10716,198,2023-07-10,July,2023,7.38,198,4G,High Usage
10717,47,2024-04-21,April,2024,0.34,170,4G,Normal Usage
10718,78,2023-01-10,January,2023,9.09,227,5G,High Usage
10719,124,2023-03-22,March,2023,0.66,178,5G,Normal Usage
10720,75,2023-01-13,January,2023,3.71,274,4G,Normal Usage
10721,359,2023-01-25,January,2023,1.03,61,4G,Normal Usage
10722,137,2023-10-19,October,2023,0.39,203,4G,Normal Usage
10723,90,2022-02-20,February,2022,4.88,132,5G,Normal Usage
10724,400,2022-08-30,August,2022,0.92,71,4G,Normal Usage
10725,325,2022-10-21,October,2022,2.69,77,4G,Normal Usage
10726,500,2023-07-17,July,2023,2.09,188,5G,Normal Usage
10727,61,2022-09-23,September,2022,1.60,70,4G,Normal Usage
10728,138,2022-04-30,April,2022,1.71,262,5G,Normal Usage
10729,50,2023-12-13,December,2023,3.29,45,5G,Normal Usage
10730,259,2022-09-05,September,2022,0.23,223,4G,Normal Usage
10731,461,2022-03-11,March,2022,2.76,249,5G,Normal Usage
10732,107,2024-05-02,May,2024,5.65,75,4G,Normal Usage
10733,113,2022-02-26,February,2022,0.15,73,5G,Normal Usage
10734,350,2023-01-17,January,2023,0.38,141,5G,Normal Usage
10735,254,2022-02-08,February,2022,3.15,72,4G,Normal Usage
10736,118,2024-03-11,March,2024,1.44,101,5G,Normal Usage
10737,493,2023-03-19,March,2023,1.29,93,5G,Normal Usage
10738,198,2022-01-18,January,2022,0.37,68,4G,Normal Usage
10739,337,2024-01-02,January,2024,1.77,64,4G,Normal Usage
10740,365,2024-04-04,April,2024,0.34,192,4G,Normal Usage
10741,51,2024-01-26,January,2024,1.62,61,4G,Normal Usage
10742,245,2022-12-18,December,2022,3.61,19,5G,Normal Usage
10743,403,2024-03-26,March,2024,0.75,240,5G,Normal Usage
10744,426,2022-10-25,October,2022,1.64,202,4G,Normal Usage
10745,35,2022-10-10,October,2022,12.08,299,4G,High Usage
10746,302,2023-08-09,August,2023,2.90,194,4G,Normal Usage
10747,410,2022-04-20,April,2022,4.60,61,4G,Normal Usage
10748,499,2022-06-29,June,2022,1.34,106,4G,Normal Usage
10749,69,2023-06-28,June,2023,3.65,124,4G,Normal Usage
10750,349,2024-01-16,January,2024,0.10,266,4G,Normal Usage
10751,320,2024-03-04,March,2024,0.33,201,5G,Normal Usage
10752,421,2022-01-25,January,2022,0.57,161,4G,Normal Usage
10753,468,2024-04-22,April,2024,1.29,111,4G,Normal Usage
10754,49,2024-03-01,March,2024,4.67,31,4G,Normal Usage
10755,405,2024-01-08,January,2024,1.06,97,5G,Normal Usage
10756,74,2022-02-26,February,2022,2.66,246,5G,Normal Usage
10757,192,2022-06-29,June,2022,3.09,260,5G,Normal Usage
10758,261,2022-08-20,August,2022,2.21,190,4G,Normal Usage
10759,356,2024-06-12,June,2024,1.10,28,4G,Normal Usage
10760,70,2022-12-09,December,2022,2.15,47,4G,Normal Usage
10761,90,2023-04-22,April,2023,1.05,249,4G,Normal Usage
10762,260,2024-03-09,March,2024,0.22,225,4G,Normal Usage
10763,126,2023-07-30,July,2023,12.34,271,5G,High Usage
10764,231,2023-03-31,March,2023,0.34,152,4G,Normal Usage
10765,295,2022-08-20,August,2022,0.19,284,4G,Normal Usage
10766,498,2022-10-16,October,2022,5.27,179,5G,Normal Usage
10767,419,2022-08-01,August,2022,0.90,152,4G,Normal Usage
10768,129,2022-09-15,September,2022,2.63,233,4G,Normal Usage
10769,280,2023-06-14,June,2023,1.00,22,4G,Normal Usage
10770,313,2023-11-18,November,2023,1.24,93,4G,Normal Usage
10771,100,2022-08-17,August,2022,0.76,244,5G,Normal Usage
10772,326,2022-08-14,August,2022,1.05,289,4G,Normal Usage
